blkgrp,households,residential_density,gross_hh_density,block_denstiy,intersection_density,employment_access_index,job_diversity_index,average_median_commute_distance,per_capita_income,hh_type1_income,hh_type1_size,hh_type1_workers,hh_type1_ht,hh_type1_h,hh_type1_ht_own,hh_type1_h_own,hh_type1_ht_rent,hh_type1_h_rent,hh_type1_t,hh_type1_autos,hh_type1_vmt,hh_type1_transit_trips,hh_type2_income,hh_type2_size,hh_type2_workers,hh_type2_ht,hh_type2_h,hh_type2_ht_own,hh_type2_h_own,hh_type2_ht_rent,hh_type2_h_rent,hh_type2_t,hh_type2_autos,hh_type2_vmt,hh_type2_transit_trips,hh_type3_income,hh_type3_size,hh_type3_workers,hh_type3_ht,hh_type3_h,hh_type3_ht_own,hh_type3_h_own,hh_type3_ht_rent,hh_type3_h_rent,hh_type3_t,hh_type3_autos,hh_type3_vmt,hh_type3_transit_trips,hh_type4_income,hh_type4_size,hh_type4_workers,hh_type4_ht,hh_type4_h,hh_type4_ht_own,hh_type4_h_own,hh_type4_ht_rent,hh_type4_h_rent,hh_type4_t,hh_type4_autos,hh_type4_vmt,hh_type4_transit_trips,hh_type5_income,hh_type5_size,hh_type5_workers,hh_type5_ht,hh_type5_h,hh_type5_ht_own,hh_type5_h_own,hh_type5_ht_rent,hh_type5_h_rent,hh_type5_t,hh_type5_autos,hh_type5_vmt,hh_type5_transit_trips,hh_type6_income,hh_type6_size,hh_type6_workers,hh_type6_ht,hh_type6_h,hh_type6_ht_own,hh_type6_h_own,hh_type6_ht_rent,hh_type6_h_rent,hh_type6_t,hh_type6_autos,hh_type6_vmt,hh_type6_transit_trips,hh_type7_income,hh_type7_size,hh_type7_workers,hh_type7_ht,hh_type7_h,hh_type7_ht_own,hh_type7_h_own,hh_type7_ht_rent,hh_type7_h_rent,hh_type7_t,hh_type7_autos,hh_type7_vmt,hh_type7_transit_trips,hh_type8_income,hh_type8_size,hh_type8_workers,hh_type8_ht,hh_type8_h,hh_type8_ht_own,hh_type8_h_own,hh_type8_ht_rent,hh_type8_h_rent,hh_type8_t,hh_type8_autos,hh_type8_vmt,hh_type8_transit_trips
'090052602002',344,0.70062,0.05266,0.00704,0.02312,4183.43085,2281.90403,8.84451,18837.20930,69639.00000,2.45000,1.19663,50.25531,30.01474,50.22062,29.98006,50.39608,30.15552,20.24057,2.20313,28953.42304,7.19140,55711.20000,2.45000,1.19663,58.62625,34.76521,58.11890,34.25786,60.68547,36.82442,23.86104,2.11617,28405.50412,7.47743,104458.50000,4.00000,2.00000,40.78111,21.63483,41.15835,22.01207,39.24995,20.10368,19.14628,2.83555,38114.51033,2.73813,38700.00000,3.00000,1.00000,76.57693,44.55613,75.62244,43.60163,80.45105,48.43025,32.02080,1.99156,27890.06863,8.90721,11139.00000,1.00000,1.00000,173.05445,101.22108,173.79060,101.95723,170.06655,98.23318,71.83337,1.32092,18366.40207,10.50355,56848.16327,1.00000,1.00000,55.19277,37.13453,56.51705,38.45881,49.81776,31.75952,18.05825,1.69351,20905.41251,8.41430,28424.08163,1.00000,1.00000,88.65230,56.24709,89.86246,57.45726,83.74043,51.33523,32.40520,1.53506,19825.66898,9.30278,55711.20000,2.00000,0.00000,56.37390,37.78324,57.18551,38.59484,53.07974,34.48907,18.59066,1.73321,20644.62948,13.33650
'090052602003',532,1.05262,0.11060,0.00873,0.02599,4233.39184,2414.24630,7.01036,26920.43478,69639.00000,2.45000,1.19663,50.17276,30.70343,51.12037,31.65104,47.96957,28.50024,19.46933,2.14139,27467.85414,3.29826,55711.20000,2.45000,1.19663,58.22378,35.30073,59.10609,36.18304,56.17243,33.24938,22.92305,2.05542,26920.70637,3.68562,104458.50000,4.00000,2.00000,40.84870,22.36380,41.82079,23.33589,38.58858,20.10368,18.48490,2.76975,36182.62462,0.00000,38700.00000,3.00000,1.00000,75.92774,45.28227,76.69691,46.05144,74.13942,43.49395,30.64547,1.93083,26299.52890,6.16615,11139.00000,1.00000,1.00000,170.50771,102.01686,176.25824,107.76739,157.13771,88.64686,68.49085,1.27034,17357.83668,8.32806,56848.16327,1.00000,1.00000,54.31228,36.98312,57.85042,40.52126,46.08611,28.75695,17.32915,1.63578,19891.21430,5.49861,28424.08163,1.00000,1.00000,87.37044,56.34832,91.64267,60.62055,77.43751,46.41539,31.02212,1.48037,18813.86619,6.70186,55711.20000,2.00000,0.00000,55.28966,37.53243,58.25376,40.49653,48.39813,30.64090,17.75723,1.67173,19429.96409,14.93229
'090052611001',319,0.66109,0.02680,0.00555,0.02235,3590.38724,2341.74314,6.15909,32420.37915,69639.00000,2.45000,1.19663,41.23110,20.46055,40.43652,19.66597,44.73263,23.96208,20.77055,2.25641,29811.46425,3.12985,55711.20000,2.45000,1.19663,47.98632,23.48719,46.96853,22.46939,52.47154,27.97241,24.49913,2.16829,29262.78063,3.40320,104458.50000,4.00000,2.00000,34.93965,15.38160,33.93605,14.37800,39.36231,19.80426,19.55805,2.88546,39163.41569,0.00000,38700.00000,3.00000,1.00000,63.74563,30.81470,62.38829,29.45736,69.72709,36.79616,32.93093,2.04186,28800.85118,6.00283,11139.00000,1.00000,1.00000,174.71514,100.35063,176.70763,102.34312,165.93467,91.57016,74.36451,1.36926,19002.75035,7.52847,56848.16327,1.00000,1.00000,43.68815,25.05057,43.89392,25.25634,42.78136,24.14378,18.63757,1.75041,21547.34649,5.53175,28424.08163,1.00000,1.00000,73.39363,39.91042,73.59005,40.10684,72.52807,39.04486,33.48321,1.58832,20465.22758,6.38088,55711.20000,2.00000,0.00000,44.86062,25.61561,44.72536,25.48035,45.45666,26.21166,19.24501,1.79156,21403.67627,16.50748
'090052611002',568,0.73194,0.04255,0.00832,0.03206,4541.75292,2784.96798,7.93845,31484.97653,69639.00000,2.45000,1.19663,42.25722,22.05444,46.11349,25.91071,29.88859,9.68580,20.20278,2.21104,28682.50827,7.24496,55711.20000,2.45000,1.19663,49.07719,25.26627,53.42355,29.61264,35.13662,11.32571,23.81091,2.12397,28135.17813,7.54081,104458.50000,4.00000,2.00000,35.54198,16.36424,38.14608,18.96834,27.18956,8.01181,19.17774,2.84748,38044.62492,0.74832,38700.00000,3.00000,1.00000,64.23912,32.31451,69.65024,37.72562,46.88349,14.95887,31.92461,1.99773,27605.37266,9.48240,11139.00000,1.00000,1.00000,172.04317,100.71200,192.52697,121.19580,106.34329,35.01212,71.33117,1.32794,17992.91408,11.13361,56848.16327,1.00000,1.00000,45.63441,27.66290,51.23274,33.26123,27.67831,9.70679,17.97151,1.70136,20527.62374,8.97255,28424.08163,1.00000,1.00000,73.87474,41.65080,81.94094,49.71700,48.00314,15.77919,32.22394,1.54256,19449.70917,9.89157,55711.20000,2.00000,0.00000,46.46823,28.05189,51.91247,33.49614,29.00630,10.58997,18.41634,1.73445,20135.15336,16.41691
'090052611003',240,0.88158,0.23534,0.02353,0.08531,3881.23360,2263.53590,5.91304,13560.08403,69639.00000,2.45000,1.19663,61.37684,42.21948,73.06812,53.91076,40.05745,20.90009,19.15736,2.12415,26726.07348,2.05907,55711.20000,2.45000,1.19663,70.99657,48.45123,84.21523,61.66989,46.89195,24.34661,22.54534,2.03898,26183.77930,2.39957,104458.50000,4.00000,2.00000,48.01815,29.70677,55.64678,37.33540,34.10712,15.79575,18.31138,2.76703,35388.61219,0.00000,38700.00000,3.00000,1.00000,91.98267,61.96817,108.47690,78.46240,61.90495,31.89045,30.01450,1.91460,25378.34626,5.34725,11139.00000,1.00000,1.00000,214.01206,146.76660,251.66577,184.42031,145.34942,78.10396,67.24546,1.25024,17002.04469,7.24759,56848.16327,1.00000,1.00000,68.82389,51.79824,85.62946,68.60380,38.17846,21.15280,17.02566,1.60981,19499.96972,4.76047,28424.08163,1.00000,1.00000,109.32397,78.85270,133.92895,103.45769,64.45605,33.98479,30.47126,1.45690,18437.69824,5.81815,55711.20000,2.00000,0.00000,69.52451,52.37109,85.65874,68.50532,40.10325,22.94983,17.15342,1.63638,18387.83981,16.95484
'090052611004',469,0.65680,0.04525,0.00878,0.03136,3959.78355,2532.38037,5.90724,29528.98551,69639.00000,2.45000,1.19663,56.49548,36.22772,62.01163,41.74386,44.64872,24.38096,20.26776,2.22122,28734.67059,4.15192,55711.20000,2.45000,1.19663,65.48111,41.59331,71.59251,47.70472,52.35595,28.46816,23.88780,2.13396,28187.54384,4.42389,104458.50000,4.00000,2.00000,46.45363,27.25832,49.78501,30.58970,39.29899,20.10368,19.19531,2.85569,37973.63254,0.00000,38700.00000,3.00000,1.00000,85.38893,53.36647,92.77016,60.74769,69.53664,37.51417,32.02247,2.00854,27624.52295,7.28533,11139.00000,1.00000,1.00000,193.07002,121.16328,214.06568,142.15893,147.97869,76.07194,71.90674,1.33638,18183.39726,8.80319,56848.16327,1.00000,1.00000,62.44984,44.35296,71.68312,53.58624,42.61998,24.52310,18.09688,1.71119,20716.62135,6.81665,28424.08163,1.00000,1.00000,99.70985,67.24812,112.54272,80.08099,72.14933,39.68760,32.46173,1.55180,19639.33853,7.66145,55711.20000,2.00000,0.00000,63.82838,45.27131,72.43752,53.88045,45.33894,26.78188,18.55707,1.74896,20254.76882,19.13528
'090052621001',617,1.09832,0.02999,0.00646,0.02061,4005.70945,2365.74070,13.60140,31164.80687,69639.00000,2.45000,1.19663,47.00551,26.45701,50.91742,30.36892,35.64115,15.09265,20.54850,2.21161,29846.92475,6.86287,55711.20000,2.45000,1.19663,54.58026,30.34210,58.95184,34.71368,41.88054,17.64239,24.23816,2.12384,29298.72111,7.26209,104458.50000,4.00000,2.00000,39.12662,19.75733,41.58868,22.21938,31.97421,12.60491,19.36930,2.83558,39173.65622,8.99795,38700.00000,3.00000,1.00000,71.46409,38.85464,76.87091,44.26145,55.75696,23.14751,32.60945,1.99519,28948.88206,7.21380,11139.00000,1.00000,1.00000,166.01741,92.85669,176.65820,103.49748,135.10523,61.94452,73.16072,1.33463,18870.68569,9.44191,56848.16327,1.00000,1.00000,51.22354,32.86404,57.30515,38.94565,33.55606,15.19656,18.35950,1.71316,21411.77581,6.52582,28424.08163,1.00000,1.00000,82.61530,49.64900,91.21068,58.24438,57.64517,24.67888,32.96629,1.55219,20331.14788,7.76592,55711.20000,2.00000,0.00000,52.41833,33.38525,58.34678,39.31370,35.19580,16.16272,19.03309,1.74654,21667.21502,3.00135
'090052621002',324,0.86876,0.19239,0.02197,0.07304,4683.44362,2821.90569,12.36920,33607.28155,69639.00000,2.45000,1.19663,49.24257,30.04632,56.07675,36.88050,33.24918,14.05293,19.19625,2.11477,26990.82185,9.46851,55711.20000,2.45000,1.19663,57.07004,34.47269,64.78122,42.18387,39.02430,16.42695,22.59735,2.02971,26448.10806,9.80532,104458.50000,4.00000,2.00000,40.96032,22.54083,45.63798,27.21849,30.01362,11.59413,18.41949,2.75978,36013.18544,9.56048,38700.00000,3.00000,1.00000,74.24814,44.11851,83.82650,53.69687,51.83280,21.70318,30.12963,1.90522,25724.57572,10.18296,11139.00000,1.00000,1.00000,190.74446,123.93891,214.93374,148.12820,134.13654,67.33100,66.80554,1.24059,16889.61452,12.06275,56848.16327,1.00000,1.00000,54.24429,37.31437,64.17436,47.24444,31.00589,14.07597,16.92992,1.59936,19390.60454,9.60252,28424.08163,1.00000,1.00000,87.78999,57.50059,101.08562,70.79621,56.67548,26.38608,30.28941,1.44679,18327.02964,10.64877,55711.20000,2.00000,0.00000,54.66349,37.58781,64.13158,47.05589,32.50623,15.43055,17.07568,1.62412,18427.26119,8.75673
'090052621003',244,0.47356,0.01590,0.00554,0.01876,4056.44187,2361.29030,11.98630,33410.13825,69639.00000,2.45000,1.19663,57.36701,36.09063,60.37313,39.09675,35.92335,14.64697,21.27638,2.28629,30949.75238,11.28417,55711.20000,2.45000,1.19663,66.53819,41.41907,69.77796,44.65884,43.42783,18.30871,25.11912,2.19772,30401.06463,11.49300,104458.50000,4.00000,2.00000,46.22102,26.18714,48.52324,28.48936,29.79852,9.76464,20.03388,2.92017,40754.24818,11.77043,38700.00000,3.00000,1.00000,87.01279,53.14330,90.76794,56.89844,60.22608,26.35659,33.86950,2.07123,30064.57814,11.62208,11139.00000,1.00000,1.00000,217.42305,141.17434,224.37690,148.12820,167.81886,91.57016,76.24870,1.39229,19633.54818,12.78758,56848.16327,1.00000,1.00000,65.34486,46.30709,69.32120,50.28343,36.98031,17.94253,19.03778,1.77661,22178.17443,11.26220,28424.08163,1.00000,1.00000,104.47354,70.22300,109.28727,75.03672,70.13561,35.88506,34.25055,1.61317,21096.04271,11.91089,55711.20000,2.00000,0.00000,66.62572,46.89531,70.63319,50.90278,38.03912,18.30871,19.73041,1.81806,22297.19206,10.20351
'090052632001',259,1.38914,0.02100,0.00721,0.01702,3945.70009,2249.36508,16.07170,42974.88372,69639.00000,2.45000,1.19663,50.59903,29.91002,52.89922,32.21021,42.06742,21.37840,20.68902,2.21375,30286.02323,6.63447,55711.20000,2.45000,1.19663,58.72408,34.31384,61.23718,36.82694,49.40276,24.99252,24.41024,2.12550,29738.18727,7.10361,104458.50000,4.00000,2.00000,41.79043,22.33854,42.97694,23.52505,37.38956,17.93767,19.45189,2.83196,39636.94126,11.26925,38700.00000,3.00000,1.00000,76.85597,43.96342,79.89766,47.00510,65.57409,32.68154,32.89255,1.99452,29496.80780,6.52657,11139.00000,1.00000,1.00000,174.70897,100.93350,183.70388,109.92840,141.34604,67.57057,73.77547,1.34020,19114.97681,9.14489,56848.16327,1.00000,1.00000,55.61305,37.11108,59.79749,41.29552,40.09258,21.59060,18.50198,1.72230,21653.38128,5.71810,28424.08163,1.00000,1.00000,89.35622,56.12701,95.03242,61.80321,68.30268,35.07348,33.22921,1.55981,20573.89545,7.17538,55711.20000,2.00000,0.00000,57.03133,37.74142,61.10346,41.81356,41.92740,22.63750,19.28990,1.75250,22276.64227,0.00000
'090052632002',419,1.76418,0.02444,0.00852,0.01954,4285.51169,2363.42346,14.68960,28497.56098,69639.00000,2.45000,1.19663,63.05916,42.73918,70.89819,50.57821,35.58040,15.26042,20.31998,2.18422,29568.81654,6.06557,55711.20000,2.45000,1.19663,72.92921,48.96836,81.80837,57.84753,41.80440,17.84356,23.96085,2.09632,29021.57509,6.61326,104458.50000,4.00000,2.00000,50.76314,31.61570,56.10806,36.96062,32.02716,12.87972,19.14744,2.80097,38766.94554,8.80864,38700.00000,3.00000,1.00000,94.88900,62.64761,106.12505,73.88366,55.50242,23.26103,32.24138,1.96390,28767.68699,6.59253,11139.00000,1.00000,1.00000,217.89624,145.87758,244.91360,172.89495,123.19021,51.17156,72.01865,1.31718,18524.15818,9.64921,56848.16327,1.00000,1.00000,71.96074,53.83266,82.91473,64.78666,33.56287,15.43479,18.12808,1.69666,21058.22004,5.64871,28424.08163,1.00000,1.00000,113.60104,81.08820,129.57660,97.06376,57.60071,25.08786,32.51284,1.53528,19980.58095,7.34997,55711.20000,2.00000,0.00000,73.46051,54.58663,84.48045,65.60656,34.83149,15.95760,18.87388,1.72037,21693.86477,1.04509
'090052651001',580,0.71000,0.03445,0.00641,0.01705,4630.93916,2274.37393,18.10560,34453.72549,69639.00000,2.45000,1.19663,54.78834,34.19245,55.87185,35.27595,45.56968,24.97378,20.59590,2.21417,29931.28554,13.08002,55711.20000,2.45000,1.19663,63.43682,39.13749,64.60561,40.30629,53.49246,29.19314,24.29932,2.12686,29383.05693,13.36901,104458.50000,4.00000,2.00000,44.76146,25.29369,45.30490,25.83713,40.13775,20.66998,19.46777,2.84632,39397.35557,19.15199,38700.00000,3.00000,1.00000,82.68886,49.97958,84.03578,51.32650,71.22897,38.51969,32.70928,2.00130,29013.23381,12.22618,11139.00000,1.00000,1.00000,191.21952,118.08000,194.33532,121.19580,164.70968,91.57016,73.13953,1.33070,18897.01112,13.83905,56848.16327,1.00000,1.00000,61.48231,43.14947,63.60921,45.27636,43.38628,25.05343,18.33285,1.70584,21438.28359,11.72816,28424.08163,1.00000,1.00000,97.72648,64.79314,100.55969,67.62635,73.62098,40.68764,32.93334,1.54631,20357.57811,12.62584,55711.20000,2.00000,0.00000,62.64328,43.65965,64.56909,45.58546,46.25807,27.27444,18.98363,1.74424,21569.79387,3.54257
'090052661001',583,1.57807,0.03592,0.00838,0.01731,4703.59559,2422.89054,14.12120,31547.05882,69639.00000,2.45000,1.19663,57.60241,37.57438,60.10742,40.07939,49.96559,29.93756,20.02803,2.16436,28930.10678,7.27582,55711.20000,2.45000,1.19663,66.76345,43.15707,69.43908,45.83270,58.60649,35.00012,23.60638,2.07714,28382.80451,7.78595,104458.50000,4.00000,2.00000,47.25941,28.32894,48.28396,29.35349,44.13597,25.20550,18.93047,2.78467,38024.57476,9.06493,38700.00000,3.00000,1.00000,87.04953,55.32900,90.20556,58.48503,77.42801,45.70748,31.72053,1.94695,28055.03394,7.95411,11139.00000,1.00000,1.00000,207.44250,136.81936,218.75134,148.12820,172.96626,102.34312,70.62314,1.29716,18076.98012,10.80124,56848.16327,1.00000,1.00000,63.93050,46.11602,69.14395,51.32947,48.03672,30.22223,17.81449,1.67168,20611.48623,7.07499,28424.08163,1.00000,1.00000,101.93345,70.00775,108.79098,76.86528,81.02751,49.10181,31.92570,1.51241,19533.65822,8.65962,55711.20000,2.00000,0.00000,65.29073,46.79790,70.30787,51.81504,49.99541,31.50258,18.49283,1.69806,21029.42591,3.74034
'090052661002',716,1.24613,0.04825,0.00694,0.01267,5131.87040,2564.88603,12.33660,32125.83732,69639.00000,2.45000,1.19663,46.39696,26.55527,52.44439,32.60270,31.82553,11.98385,19.84168,2.15837,28399.72907,8.52435,55711.20000,2.45000,1.19663,53.82626,30.44777,60.64774,37.26924,37.38975,14.01126,23.37849,2.07171,27851.76132,8.96024,104458.50000,4.00000,2.00000,38.65176,19.84645,42.71984,23.91453,28.84962,10.04431,18.80531,2.78299,37451.34303,7.98618,38700.00000,3.00000,1.00000,70.33412,38.95696,78.87923,47.50208,49.74446,18.36731,31.37715,1.94452,27439.31380,9.60981,11139.00000,1.00000,1.00000,167.18831,97.49830,190.88582,121.19580,110.08862,40.39860,69.69002,1.28812,17711.11608,12.04256,56848.16327,1.00000,1.00000,50.65909,33.05280,59.37380,41.76751,29.66078,12.05449,17.60629,1.65861,20250.48316,8.85864,28424.08163,1.00000,1.00000,81.43270,49.89733,94.01139,62.47601,51.12407,19.58869,31.53538,1.50106,19170.58797,10.21264,55711.20000,2.00000,0.00000,51.68072,33.46002,60.27436,42.05365,30.97416,12.75345,18.22070,1.69074,20392.67359,8.58210
'090052671001',464,0.70233,0.09906,0.00939,0.02711,5119.28863,2322.02021,14.84370,28669.72477,69639.00000,2.45000,1.19663,57.80993,38.05746,61.46050,41.70803,40.80360,21.05113,19.75247,2.15146,28199.56065,13.04800,55711.20000,2.45000,1.19663,66.86158,43.58645,70.94073,47.66560,47.85870,24.58357,23.27513,2.06572,27652.69426,13.33456,104458.50000,4.00000,2.00000,46.90031,28.09262,49.53995,30.73226,34.60344,15.79575,18.80769,2.79007,37288.95697,15.62909,38700.00000,3.00000,1.00000,86.82282,55.63636,91.80963,60.62317,63.59159,32.40512,31.18647,1.94276,27091.70958,13.04327,11139.00000,1.00000,1.00000,207.48529,138.13303,217.48046,148.12820,160.92242,91.57016,69.35226,1.27296,17745.22288,14.64263,56848.16327,1.00000,1.00000,65.23172,47.74528,70.94638,53.45995,38.60973,21.12329,17.48644,1.63671,20276.54514,12.54943,28424.08163,1.00000,1.00000,103.46713,72.12298,111.24595,79.90179,67.22922,35.88506,31.34416,1.48202,19200.07110,13.43959,55711.20000,2.00000,0.00000,65.95693,48.03702,71.31689,53.39699,40.98734,23.06744,17.91991,1.67309,19878.53433,8.71438
'090052671002',362,0.82444,0.05157,0.01054,0.02279,5361.59222,2389.64125,12.67310,35082.54717,69639.00000,2.45000,1.19663,52.07344,32.10689,55.52995,35.56341,43.61320,23.64665,19.96655,2.17448,28518.29366,11.61847,55711.20000,2.45000,1.19663,60.40314,36.87212,64.17958,40.64856,51.15987,27.62885,23.53102,2.08798,27971.89316,11.94235,104458.50000,4.00000,2.00000,43.18229,24.20296,45.07381,26.09448,38.55257,19.57324,18.97932,2.81033,37750.79664,11.50030,38700.00000,3.00000,1.00000,78.88338,47.30823,83.34444,51.76928,67.96443,36.38927,31.57516,1.96241,27507.76285,12.35606,11139.00000,1.00000,1.00000,180.36823,110.25916,191.30487,121.19580,153.59951,83.49044,70.10907,1.29563,17811.50545,14.16369,56848.16327,1.00000,1.00000,56.96015,39.27787,63.29616,45.61388,41.45202,23.76975,17.68228,1.66486,20339.42466,11.79791,28424.08163,1.00000,1.00000,91.29269,59.60071,99.89448,68.20250,70.23876,38.54679,31.69198,1.50784,19264.39781,12.80398,55711.20000,2.00000,0.00000,58.21324,40.00893,64.02458,45.82027,43.98929,25.78499,18.20430,1.69734,20221.86430,11.24176
'090052671003',555,1.24214,0.07913,0.01012,0.02196,5799.82359,2444.09907,11.07980,41407.33945,69639.00000,2.45000,1.19663,52.68176,33.28719,61.76469,42.37012,32.45640,13.06182,19.39458,2.12531,27473.97233,9.43038,55711.20000,2.45000,1.19663,61.10746,38.27138,71.28157,48.44549,38.45233,15.61625,22.83608,2.03952,26927.40475,9.86532,104458.50000,4.00000,2.00000,43.37046,24.89709,49.64570,31.17233,29.39711,10.92374,18.47337,2.75669,36349.96610,6.69814,38700.00000,3.00000,1.00000,80.12847,49.55774,92.28843,61.71771,53.05135,22.48062,30.57073,1.91303,26424.85200,11.05077,11139.00000,1.00000,1.00000,221.91712,154.30567,256.13826,188.52680,145.71542,78.10396,67.61146,1.25712,17064.05781,13.47818,56848.16327,1.00000,1.00000,59.31779,42.17817,71.38664,54.24703,32.44354,15.30392,17.13961,1.62119,19593.19742,10.30124,28424.08163,1.00000,1.00000,96.18123,65.52035,111.85995,81.19908,61.26872,30.60785,30.66087,1.46637,18517.65158,11.65227,55711.20000,2.00000,0.00000,59.99576,42.37224,72.01151,54.38799,33.23977,15.61625,17.62352,1.64824,19480.84633,12.75786
'090052671004',286,2.05306,0.05064,0.00974,0.02762,6007.69209,2497.53677,9.86664,34941.57895,69639.00000,2.45000,1.19663,54.45479,35.09312,61.08179,41.72012,37.39027,18.02860,19.36166,2.11857,27493.57472,7.39958,55711.20000,2.45000,1.19663,63.06568,40.27161,70.52469,47.73062,43.85873,21.06466,22.79407,2.03228,26946.85146,8.00081,104458.50000,4.00000,2.00000,44.72952,26.32278,49.01585,30.60911,33.69221,15.28547,18.40674,2.74313,36309.29460,2.42918,38700.00000,3.00000,1.00000,82.06844,51.54599,91.46281,60.94035,57.87795,27.35549,30.52245,1.90029,26546.65205,9.93163,11139.00000,1.00000,1.00000,192.11029,124.64477,210.18439,142.71887,145.56948,78.10396,67.46552,1.25966,16949.93744,13.28714,56848.16327,1.00000,1.00000,60.68032,43.54531,70.49717,53.36216,35.40193,18.26692,17.13500,1.62743,19480.21421,8.89553,28424.08163,1.00000,1.00000,96.83050,66.19987,110.65265,80.02202,61.23848,30.60785,30.63063,1.47103,18404.18478,10.76311,55711.20000,2.00000,0.00000,61.64949,43.97239,71.46885,53.79175,36.36464,18.68753,17.67711,1.64075,19750.07645,13.77706
'090052681001',393,0.60047,0.04825,0.00798,0.01461,6069.87686,2280.52219,13.53540,45254.33790,69639.00000,2.45000,1.19663,68.19881,48.12599,70.02356,49.95074,51.63569,31.56287,20.07282,2.18422,28684.07843,15.57578,55711.20000,2.45000,1.19663,78.72585,55.06456,80.73052,57.06924,60.52959,36.86831,23.66128,2.09788,28136.59824,15.82911,104458.50000,4.00000,2.00000,54.66834,35.58416,55.74102,36.65684,44.93177,25.84759,19.08418,2.82369,37980.67544,16.03934,38700.00000,3.00000,1.00000,102.02141,70.24218,104.39786,72.61862,80.45059,48.67136,31.77923,1.97432,27680.86085,16.01662,11139.00000,1.00000,1.00000,254.99651,184.51778,259.00553,188.52680,218.60693,148.12820,70.47874,1.30101,17911.75352,17.43048,56848.16327,1.00000,1.00000,78.64149,60.88731,81.85924,64.10505,49.43424,31.68005,17.75419,1.66909,20447.55930,15.58005,28424.08163,1.00000,1.00000,123.82308,91.98737,127.56202,95.72630,89.88509,58.04937,31.83572,1.51256,19369.17859,16.36697,55711.20000,2.00000,0.00000,79.72502,61.41473,82.66234,64.35205,53.06319,34.75290,18.31029,1.70628,20340.40257,14.45298
'090052681002',564,5.06051,0.06491,0.00587,0.01301,6761.19433,2351.04475,11.93990,39030.61224,69639.00000,2.45000,1.19663,55.62545,37.07154,58.09668,39.54277,39.75756,21.20365,18.55392,2.02113,26477.95120,13.61004,55711.20000,2.45000,1.19663,64.33524,42.51695,67.10009,45.28180,46.58196,24.76368,21.81829,1.93539,25929.44141,14.58060,104458.50000,4.00000,2.00000,45.26157,27.68577,46.67441,29.09861,36.18961,18.61381,17.57580,2.62254,34569.31444,10.36384,38700.00000,3.00000,1.00000,83.56766,54.37833,87.12855,57.93923,60.70295,31.51363,29.18932,1.79759,25673.83934,16.52819,11139.00000,1.00000,1.00000,190.52522,126.38983,199.70413,135.56874,131.58694,67.45155,64.13539,1.19197,16150.94683,21.94500,56848.16327,1.00000,1.00000,62.90310,46.48589,66.76178,50.34457,38.12630,21.70909,16.41721,1.55570,18694.27317,14.85562,28424.08163,1.00000,1.00000,99.51122,70.25059,104.97652,75.71589,64.41824,35.15761,29.26063,1.40102,17612.69426,17.87046,55711.20000,2.00000,0.00000,63.87611,46.73404,67.96753,50.82547,37.60484,20.46278,17.14206,1.55464,19761.35188,16.78901
'090052901001',479,0.77364,0.05331,0.00579,0.01580,5374.60519,2263.32712,14.67450,34637.02532,69639.00000,2.45000,1.19663,47.71340,27.60751,47.94276,27.83688,39.49157,19.38569,20.10589,2.17898,28903.34284,12.96150,55711.20000,2.45000,1.19663,55.30477,31.60155,55.51036,31.80714,47.93533,24.23211,23.70322,2.09253,28354.78936,13.27018,104458.50000,4.00000,2.00000,39.30920,20.24250,39.51337,20.44667,31.99050,12.92379,19.06670,2.81314,38105.66202,15.10859,38700.00000,3.00000,1.00000,74.26364,42.42527,74.47403,42.63566,66.72209,34.88372,31.83837,1.96804,27908.76202,13.11137,11139.00000,1.00000,1.00000,218.30225,147.39726,219.03319,148.12820,192.10079,121.19580,70.90500,1.29985,18167.18687,14.83411,56848.16327,1.00000,1.00000,53.21315,35.37139,53.53742,35.69567,41.58923,23.74747,17.84176,1.66873,20710.83236,12.57944,28424.08163,1.00000,1.00000,89.76823,57.76292,90.05468,58.04937,79.50025,47.49494,32.00531,1.51186,19629.11773,13.53826,55711.20000,2.00000,0.00000,53.92990,35.50964,54.24451,35.82425,42.65237,24.23211,18.42026,1.70536,20680.23759,9.23663
'090052901002',542,0.54884,0.06488,0.00862,0.02262,5508.96805,2257.84677,16.28970,34402.26244,69639.00000,2.45000,1.19663,46.63218,26.55275,49.28571,29.20628,34.30432,14.22489,20.07943,2.17923,28794.00200,16.05741,55711.20000,2.45000,1.19663,54.07489,30.40253,57.04245,33.37008,40.28812,16.61575,23.67237,2.09308,28246.80498,16.29308,104458.50000,4.00000,2.00000,38.84122,19.74052,40.57025,21.46955,30.80844,11.70774,19.10070,2.82067,38102.62624,19.82776,38700.00000,3.00000,1.00000,70.75204,38.97380,74.41391,42.63566,53.73963,21.96139,31.77825,1.97016,27748.48287,15.65023,11139.00000,1.00000,1.00000,205.41847,134.77132,218.77535,148.12820,143.36463,72.71748,70.64716,1.29532,18087.77465,16.96552,56848.16327,1.00000,1.00000,51.13581,33.36334,55.24788,37.47540,32.03183,14.25936,17.77247,1.66200,20621.51203,15.24410,28424.08163,1.00000,1.00000,84.69926,52.81499,89.93363,58.04937,60.38123,28.49696,31.88426,1.50607,19544.01094,15.97615,55711.20000,2.00000,0.00000,51.92926,33.66215,55.79098,37.52387,33.98836,15.72125,18.26711,1.69962,20359.19845,10.03923
