Join_Count,TARGET_FID,JOIN_FID,STATEFP10,COUNTYFP10,TRACTCE10,GEOID10,NAME10,NAMELSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,GEOID_AFF2,Shape_Leng,Shape_Area,STATEFP10_,COUNTYFP_1,COUSUBFP10,COUSUBNS10,GEOID10_1,NAME10_1,NAMELSAD_1,LSAD10,CLASSFP10,MTFCC10_1,CNECTAFP10,NECTAFP10,NCTADVFP10,FUNCSTAT_1,ALAND10_1,AWATER10_1,INTPTLAT_1,INTPTLON_1,GEOID_AF_1,Shape_Le_1,Shape_Ar_1
1,471,84,09,003,520202,09003520202,5202.02,Census Tract 5202.02,G5020,S,35227264.00000000000,209633.00000000000,+41.6736740,-072.5329808,1400000US09003520202,32418.55412240000,35435905.21630000000,09,003,31240,00213432,0900331240,Glastonbury,Glastonbury town,43,T1,G4040,735,73450,,A,132788267.00000000000,2376018.00000000000,+41.6918834,-072.5521735,0600000US0900331240,55991.38695870000,135160793.20200000000
1,472,84,09,003,520400,09003520400,5204,Census Tract 5204,G5020,S,18082302.00000000000,684154.00000000000,+41.6901665,-072.5873551,1400000US09003520400,26823.11123140000,18765956.20030000000,09,003,31240,00213432,0900331240,Glastonbury,Glastonbury town,43,T1,G4040,735,73450,,A,132788267.00000000000,2376018.00000000000,+41.6918834,-072.5521735,0600000US0900331240,55991.38695870000,135160793.20200000000
1,473,84,09,003,520501,09003520501,5205.01,Census Tract 5205.01,G5020,S,18714736.00000000000,550038.00000000000,+41.6463089,-072.5895048,1400000US09003520501,20340.04734450000,19264214.85740000000,09,003,31240,00213432,0900331240,Glastonbury,Glastonbury town,43,T1,G4040,735,73450,,A,132788267.00000000000,2376018.00000000000,+41.6918834,-072.5521735,0600000US0900331240,55991.38695870000,135160793.20200000000
1,474,85,09,003,468101,09003468101,4681.01,Census Tract 4681.01,G5020,S,91537265.00000000000,284643.00000000000,+41.9693858,-072.8410402,1400000US09003468101,53688.31759910000,91824241.59470000000,09,003,32640,00213434,0900332640,Granby,Granby town,43,T1,G4040,735,73450,,A,105355858.00000000000,350306.00000000000,+41.9714802,-072.8301588,0600000US0900332640,45949.40615590000,105708746.63100000000
1,475,85,09,003,468102,09003468102,4681.02,Census Tract 4681.02,G5020,S,13818593.00000000000,65663.00000000000,+41.9508243,-072.8079870,1400000US09003468102,27154.44131440000,13884505.03600000000,09,003,32640,00213434,0900332640,Granby,Granby town,43,T1,G4040,735,73450,,A,105355858.00000000000,350306.00000000000,+41.9714802,-072.8301588,0600000US0900332640,45949.40615590000,105708746.63100000000
1,476,86,09,003,500100,09003500100,5001,Census Tract 5001,G5020,S,403541.00000000000,0.00000000000,+41.7454851,-072.6780570,1400000US09003500100,3029.73656986000,403533.04523800000,09,003,37070,00213442,0900337070,Hartford,Hartford town,43,T5,G4040,735,73450,,C,45016243.00000000000,1748078.00000000000,+41.7660453,-072.6833394,0600000US0900337070,33753.14659340000,46763524.56540000000
1,477,86,09,003,500200,09003500200,5002,Census Tract 5002,G5020,S,389397.00000000000,0.00000000000,+41.7498288,-072.6786284,1400000US09003500200,2862.90993752000,389389.18573500000,09,003,37070,00213442,0900337070,Hartford,Hartford town,43,T5,G4040,735,73450,,C,45016243.00000000000,1748078.00000000000,+41.7660453,-072.6833394,0600000US0900337070,33753.14659340000,46763524.56540000000
1,478,86,09,003,500300,09003500300,5003,Census Tract 5003,G5020,S,531516.00000000000,0.00000000000,+41.7558258,-072.6787791,1400000US09003500300,3303.96693474000,531506.81806300000,09,003,37070,00213442,0900337070,Hartford,Hartford town,43,T5,G4040,735,73450,,C,45016243.00000000000,1748078.00000000000,+41.7660453,-072.6833394,0600000US0900337070,33753.14659340000,46763524.56540000000
1,479,86,09,003,500400,09003500400,5004,Census Tract 5004,G5020,S,948719.00000000000,0.00000000000,+41.7537822,-072.6675605,1400000US09003500400,3846.94553610000,948702.65231300000,09,003,37070,00213442,0900337070,Hartford,Hartford town,43,T5,G4040,735,73450,,C,45016243.00000000000,1748078.00000000000,+41.7660453,-072.6833394,0600000US0900337070,33753.14659340000,46763524.56540000000
1,480,86,09,003,500500,09003500500,5005,Census Tract 5005,G5020,S,282625.00000000000,0.00000000000,+41.7590234,-072.6719328,1400000US09003500500,2490.17725943000,282620.32019500000,09,003,37070,00213442,0900337070,Hartford,Hartford town,43,T5,G4040,735,73450,,C,45016243.00000000000,1748078.00000000000,+41.7660453,-072.6833394,0600000US0900337070,33753.14659340000,46763524.56540000000
1,481,86,09,003,500700,09003500700,5007,Census Tract 5007,G5020,S,4137786.00000000000,1044842.00000000000,+41.7904714,-072.6566418,1400000US09003500700,10902.26000710000,5182558.23829000000,09,003,37070,00213442,0900337070,Hartford,Hartford town,43,T5,G4040,735,73450,,C,45016243.00000000000,1748078.00000000000,+41.7660453,-072.6833394,0600000US0900337070,33753.14659340000,46763524.56540000000
1,482,98,09,003,496600,09003496600,4966,Census Tract 4966,G5020,S,3223620.00000000000,247947.00000000000,+41.7415236,-072.7685109,1400000US09003496600,10704.25907570000,3471498.99756000000,09,003,82590,00213529,0900382590,West Hartford,West Hartford town,43,T1,G4040,735,73450,,A,56557681.00000000000,1098871.00000000000,+41.7665678,-072.7549435,0600000US0900382590,33818.94337039990,57655565.67660000000
1,483,98,09,003,496700,09003496700,4967,Census Tract 4967,G5020,S,1292395.00000000000,0.00000000000,+41.7532355,-072.7245667,1400000US09003496700,4876.69481959000,1292367.65534000000,09,003,82590,00213529,0900382590,West Hartford,West Hartford town,43,T1,G4040,735,73450,,A,56557681.00000000000,1098871.00000000000,+41.7665678,-072.7549435,0600000US0900382590,33818.94337039990,57655565.67660000000
1,484,98,09,003,496800,09003496800,4968,Census Tract 4968,G5020,S,1388702.00000000000,0.00000000000,+41.7454572,-072.7254045,1400000US09003496800,5951.30150984000,1388670.71790000000,09,003,82590,00213529,0900382590,West Hartford,West Hartford town,43,T1,G4040,735,73450,,A,56557681.00000000000,1098871.00000000000,+41.7665678,-072.7549435,0600000US0900382590,33818.94337039990,57655565.67660000000
1,485,98,09,003,496900,09003496900,4969,Census Tract 4969,G5020,S,2142754.00000000000,0.00000000000,+41.7598713,-072.7295515,1400000US09003496900,6754.32934219000,2142714.74474000000,09,003,82590,00213529,0900382590,West Hartford,West Hartford town,43,T1,G4040,735,73450,,A,56557681.00000000000,1098871.00000000000,+41.7665678,-072.7549435,0600000US0900382590,33818.94337039990,57655565.67660000000
1,486,98,09,003,497000,09003497000,4970,Census Tract 4970,G5020,S,2407397.00000000000,0.00000000000,+41.7743355,-072.7309224,1400000US09003497000,6797.68128294000,2407357.88014000000,09,003,82590,00213529,0900382590,West Hartford,West Hartford town,43,T1,G4040,735,73450,,A,56557681.00000000000,1098871.00000000000,+41.7665678,-072.7549435,0600000US0900382590,33818.94337039990,57655565.67660000000
1,487,86,09,003,500900,09003500900,5009,Census Tract 5009,G5020,S,503990.00000000000,0.00000000000,+41.7811954,-072.6734842,1400000US09003500900,3557.32976923000,503981.60477700000,09,003,37070,00213442,0900337070,Hartford,Hartford town,43,T5,G4040,735,73450,,C,45016243.00000000000,1748078.00000000000,+41.7660453,-072.6833394,0600000US0900337070,33753.14659340000,46763524.56540000000
1,488,86,09,003,501200,09003501200,5012,Census Tract 5012,G5020,S,731973.00000000000,0.00000000000,+41.7900438,-072.6795168,1400000US09003501200,5188.62171432000,731965.13204500000,09,003,37070,00213442,0900337070,Hartford,Hartford town,43,T5,G4040,735,73450,,C,45016243.00000000000,1748078.00000000000,+41.7660453,-072.6833394,0600000US0900337070,33753.14659340000,46763524.56540000000
1,489,86,09,003,501300,09003501300,5013,Census Tract 5013,G5020,S,262251.00000000000,0.00000000000,+41.7874393,-072.6761944,1400000US09003501300,2116.97568859000,262246.30682800000,09,003,37070,00213442,0900337070,Hartford,Hartford town,43,T5,G4040,735,73450,,C,45016243.00000000000,1748078.00000000000,+41.7660453,-072.6833394,0600000US0900337070,33753.14659340000,46763524.56540000000
1,490,86,09,003,501400,09003501400,5014,Census Tract 5014,G5020,S,370000.00000000000,0.00000000000,+41.7819271,-072.6900708,1400000US09003501400,2662.72219869000,369995.01673700000,09,003,37070,00213442,0900337070,Hartford,Hartford town,43,T5,G4040,735,73450,,C,45016243.00000000000,1748078.00000000000,+41.7660453,-072.6833394,0600000US0900337070,33753.14659340000,46763524.56540000000
1,491,86,09,003,501500,09003501500,5015,Census Tract 5015,G5020,S,1789689.00000000000,13593.00000000000,+41.7904156,-072.6885175,1400000US09003501500,5868.97225473000,1803257.35769000000,09,003,37070,00213442,0900337070,Hartford,Hartford town,43,T5,G4040,735,73450,,C,45016243.00000000000,1748078.00000000000,+41.7660453,-072.6833394,0600000US0900337070,33753.14659340000,46763524.56540000000
1,492,86,09,003,501700,09003501700,5017,Census Tract 5017,G5020,S,297600.00000000000,0.00000000000,+41.7752146,-072.6823756,1400000US09003501700,2393.15881681000,297595.91132300000,09,003,37070,00213442,0900337070,Hartford,Hartford town,43,T5,G4040,735,73450,,C,45016243.00000000000,1748078.00000000000,+41.7660453,-072.6833394,0600000US0900337070,33753.14659340000,46763524.56540000000
1,493,86,09,003,501800,09003501800,5018,Census Tract 5018,G5020,S,512932.00000000000,0.00000000000,+41.7793972,-072.6810407,1400000US09003501800,2948.75134973000,512923.41675600000,09,003,37070,00213442,0900337070,Hartford,Hartford town,43,T5,G4040,735,73450,,C,45016243.00000000000,1748078.00000000000,+41.7660453,-072.6833394,0600000US0900337070,33753.14659340000,46763524.56540000000
1,494,86,09,003,502100,09003502100,5021,Census Tract 5021,G5020,S,2300537.00000000000,314337.00000000000,+41.7652581,-072.6727303,1400000US09003502100,9983.23645162000,2614826.52665000000,09,003,37070,00213442,0900337070,Hartford,Hartford town,43,T5,G4040,735,73450,,C,45016243.00000000000,1748078.00000000000,+41.7660453,-072.6833394,0600000US0900337070,33753.14659340000,46763524.56540000000
1,495,98,09,003,497100,09003497100,4971,Census Tract 4971,G5020,S,1340644.00000000000,0.00000000000,+41.7669956,-072.7301972,1400000US09003497100,5786.68331320000,1340623.21794000000,09,003,82590,00213529,0900382590,West Hartford,West Hartford town,43,T1,G4040,735,73450,,A,56557681.00000000000,1098871.00000000000,+41.7665678,-072.7549435,0600000US0900382590,33818.94337039990,57655565.67660000000
1,496,98,09,003,497200,09003497200,4972,Census Tract 4972,G5020,S,1798317.00000000000,0.00000000000,+41.7824998,-072.7261602,1400000US09003497200,6142.84319223000,1798290.19715000000,09,003,82590,00213529,0900382590,West Hartford,West Hartford town,43,T1,G4040,735,73450,,A,56557681.00000000000,1098871.00000000000,+41.7665678,-072.7549435,0600000US0900382590,33818.94337039990,57655565.67660000000
1,497,98,09,003,497300,09003497300,4973,Census Tract 4973,G5020,S,5311493.00000000000,1328.00000000000,+41.7971420,-072.7303983,1400000US09003497300,9753.65875238000,5312750.99222000000,09,003,82590,00213529,0900382590,West Hartford,West Hartford town,43,T1,G4040,735,73450,,A,56557681.00000000000,1098871.00000000000,+41.7665678,-072.7549435,0600000US0900382590,33818.94337039990,57655565.67660000000
1,498,98,09,003,497400,09003497400,4974,Census Tract 4974,G5020,S,4056599.00000000000,6237.00000000000,+41.7774067,-072.7550236,1400000US09003497400,9226.74218236000,4062772.42101000000,09,003,82590,00213529,0900382590,West Hartford,West Hartford town,43,T1,G4040,735,73450,,A,56557681.00000000000,1098871.00000000000,+41.7665678,-072.7549435,0600000US0900382590,33818.94337039990,57655565.67660000000
1,499,98,09,003,497500,09003497500,4975,Census Tract 4975,G5020,S,3828148.00000000000,10090.00000000000,+41.7963898,-072.7560999,1400000US09003497500,8089.24432953000,3838185.65933000000,09,003,82590,00213529,0900382590,West Hartford,West Hartford town,43,T1,G4040,735,73450,,A,56557681.00000000000,1098871.00000000000,+41.7665678,-072.7549435,0600000US0900382590,33818.94337039990,57655565.67660000000
1,500,86,09,003,502300,09003502300,5023,Census Tract 5023,G5020,S,1726093.00000000000,11391.00000000000,+41.7323863,-072.6833285,1400000US09003502300,6443.31127851000,1737447.41477000000,09,003,37070,00213442,0900337070,Hartford,Hartford town,43,T5,G4040,735,73450,,C,45016243.00000000000,1748078.00000000000,+41.7660453,-072.6833394,0600000US0900337070,33753.14659340000,46763524.56540000000
1,501,86,09,003,502400,09003502400,5024,Census Tract 5024,G5020,S,733061.00000000000,0.00000000000,+41.7392343,-072.6762109,1400000US09003502400,4026.29054626000,733044.70464400000,09,003,37070,00213442,0900337070,Hartford,Hartford town,43,T5,G4040,735,73450,,C,45016243.00000000000,1748078.00000000000,+41.7660453,-072.6833394,0600000US0900337070,33753.14659340000,46763524.56540000000
1,502,86,09,003,502500,09003502500,5025,Census Tract 5025,G5020,S,5415089.00000000000,342784.00000000000,+41.7393274,-072.6567921,1400000US09003502500,10055.55610120000,5757756.40008000000,09,003,37070,00213442,0900337070,Hartford,Hartford town,43,T5,G4040,735,73450,,C,45016243.00000000000,1748078.00000000000,+41.7660453,-072.6833394,0600000US0900337070,33753.14659340000,46763524.56540000000
1,503,86,09,003,502600,09003502600,5026,Census Tract 5026,G5020,S,546763.00000000000,0.00000000000,+41.7396587,-072.6889087,1400000US09003502600,3286.97173911000,546751.04655800000,09,003,37070,00213442,0900337070,Hartford,Hartford town,43,T5,G4040,735,73450,,C,45016243.00000000000,1748078.00000000000,+41.7660453,-072.6833394,0600000US0900337070,33753.14659340000,46763524.56540000000
1,504,86,09,003,502700,09003502700,5027,Census Tract 5027,G5020,S,902888.00000000000,0.00000000000,+41.7480062,-072.6877223,1400000US09003502700,4554.99428001000,902867.49824300000,09,003,37070,00213442,0900337070,Hartford,Hartford town,43,T5,G4040,735,73450,,C,45016243.00000000000,1748078.00000000000,+41.7660453,-072.6833394,0600000US0900337070,33753.14659340000,46763524.56540000000
1,505,86,09,003,502800,09003502800,5028,Census Tract 5028,G5020,S,465929.00000000000,0.00000000000,+41.7554113,-072.6879527,1400000US09003502800,2948.17880334000,465918.94476100000,09,003,37070,00213442,0900337070,Hartford,Hartford town,43,T5,G4040,735,73450,,C,45016243.00000000000,1748078.00000000000,+41.7660453,-072.6833394,0600000US0900337070,33753.14659340000,46763524.56540000000
1,506,86,09,003,502900,09003502900,5029,Census Tract 5029,G5020,S,766849.00000000000,0.00000000000,+41.7581322,-072.6955947,1400000US09003502900,3726.32494346000,766835.81867400000,09,003,37070,00213442,0900337070,Hartford,Hartford town,43,T5,G4040,735,73450,,C,45016243.00000000000,1748078.00000000000,+41.7660453,-072.6833394,0600000US0900337070,33753.14659340000,46763524.56540000000
1,507,86,09,003,503000,09003503000,5030,Census Tract 5030,G5020,S,425619.00000000000,0.00000000000,+41.7607649,-072.6863900,1400000US09003503000,2563.34482983000,425611.51415800000,09,003,37070,00213442,0900337070,Hartford,Hartford town,43,T5,G4040,735,73450,,C,45016243.00000000000,1748078.00000000000,+41.7660453,-072.6833394,0600000US0900337070,33753.14659340000,46763524.56540000000
1,508,98,09,003,497600,09003497600,4976,Census Tract 4976,G5020,S,1791703.00000000000,0.00000000000,+41.7628755,-072.7539370,1400000US09003497600,5863.97275741000,1791673.14936000000,09,003,82590,00213529,0900382590,West Hartford,West Hartford town,43,T1,G4040,735,73450,,A,56557681.00000000000,1098871.00000000000,+41.7665678,-072.7549435,0600000US0900382590,33818.94337039990,57655565.67660000000
1,509,98,09,003,497700,09003497700,4977,Census Tract 4977,G5020,S,15661825.00000000000,833269.00000000000,+41.7772412,-072.7895284,1400000US09003497700,17669.75111900000,16494835.54350000000,09,003,82590,00213529,0900382590,West Hartford,West Hartford town,43,T1,G4040,735,73450,,A,56557681.00000000000,1098871.00000000000,+41.7665678,-072.7549435,0600000US0900382590,33818.94337039990,57655565.67660000000
1,510,99,09,003,492100,09003492100,4921,Census Tract 4921,G5020,S,8886588.00000000000,1866369.00000000000,+41.7068418,-072.6446570,1400000US09003492100,19715.03682970000,10752690.83700000000,09,003,84900,00213533,0900384900,Wethersfield,Wethersfield town,43,T1,G4040,735,73450,,A,31883298.00000000000,2071376.00000000000,+41.7024837,-072.6693014,0600000US0900384900,30524.08219170000,33953821.63830000000
1,511,99,09,003,492200,09003492200,4922,Census Tract 4922,G5020,S,2703222.00000000000,0.00000000000,+41.7058223,-072.6668704,1400000US09003492200,7594.30847112000,2703157.11487000000,09,003,84900,00213533,0900384900,Wethersfield,Wethersfield town,43,T1,G4040,735,73450,,A,31883298.00000000000,2071376.00000000000,+41.7024837,-072.6693014,0600000US0900384900,30524.08219170000,33953821.63830000000
1,512,99,09,003,492300,09003492300,4923,Census Tract 4923,G5020,S,5448302.00000000000,35432.00000000000,+41.7195638,-072.6881025,1400000US09003492300,11130.83230320000,5483610.83633000000,09,003,84900,00213533,0900384900,Wethersfield,Wethersfield town,43,T1,G4040,735,73450,,A,31883298.00000000000,2071376.00000000000,+41.7024837,-072.6693014,0600000US0900384900,30524.08219170000,33953821.63830000000
1,513,86,09,003,503100,09003503100,5031,Census Tract 5031,G5020,S,701839.00000000000,0.00000000000,+41.7676863,-072.6985780,1400000US09003503100,4281.12775331000,701824.46532700000,09,003,37070,00213442,0900337070,Hartford,Hartford town,43,T5,G4040,735,73450,,C,45016243.00000000000,1748078.00000000000,+41.7660453,-072.6833394,0600000US0900337070,33753.14659340000,46763524.56540000000
1,514,86,09,003,503300,09003503300,5033,Census Tract 5033,G5020,S,274891.00000000000,0.00000000000,+41.7720529,-072.6946794,1400000US09003503300,2406.33380109000,274887.44206400000,09,003,37070,00213442,0900337070,Hartford,Hartford town,43,T5,G4040,735,73450,,C,45016243.00000000000,1748078.00000000000,+41.7660453,-072.6833394,0600000US0900337070,33753.14659340000,46763524.56540000000
1,515,86,09,003,503500,09003503500,5035,Census Tract 5035,G5020,S,223440.00000000000,0.00000000000,+41.7782500,-072.6910713,1400000US09003503500,2021.29739866000,223437.08674000000,09,003,37070,00213442,0900337070,Hartford,Hartford town,43,T5,G4040,735,73450,,C,45016243.00000000000,1748078.00000000000,+41.7660453,-072.6833394,0600000US0900337070,33753.14659340000,46763524.56540000000
1,516,86,09,003,503700,09003503700,5037,Census Tract 5037,G5020,S,607129.00000000000,0.00000000000,+41.7828373,-072.6988622,1400000US09003503700,3487.60626406000,607120.17531500000,09,003,37070,00213442,0900337070,Hartford,Hartford town,43,T5,G4040,735,73450,,C,45016243.00000000000,1748078.00000000000,+41.7660453,-072.6833394,0600000US0900337070,33753.14659340000,46763524.56540000000
1,517,86,09,003,503800,09003503800,5038,Census Tract 5038,G5020,S,1853066.00000000000,10746.00000000000,+41.7965928,-072.7107501,1400000US09003503800,6870.28222184000,1863785.81903000000,09,003,37070,00213442,0900337070,Hartford,Hartford town,43,T5,G4040,735,73450,,C,45016243.00000000000,1748078.00000000000,+41.7660453,-072.6833394,0600000US0900337070,33753.14659340000,46763524.56540000000
1,518,86,09,003,503900,09003503900,5039,Census Tract 5039,G5020,S,1794393.00000000000,0.00000000000,+41.8000284,-072.7010468,1400000US09003503900,7740.33560051000,1794373.07123000000,09,003,37070,00213442,0900337070,Hartford,Hartford town,43,T5,G4040,735,73450,,C,45016243.00000000000,1748078.00000000000,+41.7660453,-072.6833394,0600000US0900337070,33753.14659340000,46763524.56540000000
1,519,86,09,003,504000,09003504000,5040,Census Tract 5040,G5020,S,928643.00000000000,0.00000000000,+41.7941517,-072.6967366,1400000US09003504000,4956.31234155000,928630.50553600000,09,003,37070,00213442,0900337070,Hartford,Hartford town,43,T5,G4040,735,73450,,C,45016243.00000000000,1748078.00000000000,+41.7660453,-072.6833394,0600000US0900337070,33753.14659340000,46763524.56540000000
1,520,86,09,003,504100,09003504100,5041,Census Tract 5041,G5020,S,324256.00000000000,0.00000000000,+41.7594929,-072.7041274,1400000US09003504100,2799.40369425000,324252.16142000000,09,003,37070,00213442,0900337070,Hartford,Hartford town,43,T5,G4040,735,73450,,C,45016243.00000000000,1748078.00000000000,+41.7660453,-072.6833394,0600000US0900337070,33753.14659340000,46763524.56540000000
1,521,99,09,003,492400,09003492400,4924,Census Tract 4924,G5020,S,3008128.00000000000,3059.00000000000,+41.7031581,-072.6896542,1400000US09003492400,7547.09453466000,3011111.34728000000,09,003,84900,00213533,0900384900,Wethersfield,Wethersfield town,43,T1,G4040,735,73450,,A,31883298.00000000000,2071376.00000000000,+41.7024837,-072.6693014,0600000US0900384900,30524.08219170000,33953821.63830000000
1,522,99,09,003,492500,09003492500,4925,Census Tract 4925,G5020,S,3223321.00000000000,0.00000000000,+41.6954213,-072.6880091,1400000US09003492500,8037.78102508000,3223236.50788000000,09,003,84900,00213533,0900384900,Wethersfield,Wethersfield town,43,T1,G4040,735,73450,,A,31883298.00000000000,2071376.00000000000,+41.7024837,-072.6693014,0600000US0900384900,30524.08219170000,33953821.63830000000
1,523,100,09,003,473100,09003473100,4731,Census Tract 4731,G5020,S,10598514.00000000000,0.00000000000,+41.8309260,-072.6756781,1400000US09003473100,17312.17491360000,10598447.08500000000,09,003,87000,00212354,0900387000,Windsor,Windsor town,43,T1,G4040,735,73450,,A,76415143.00000000000,3777876.00000000000,+41.8710365,-072.6750825,0600000US0900387000,43761.90361070000,80193118.95410000000
1,524,100,09,003,473400,09003473400,4734,Census Tract 4734,G5020,S,2303906.00000000000,46719.00000000000,+41.8508106,-072.6495104,1400000US09003473400,7778.46015112000,2350617.66640000000,09,003,87000,00212354,0900387000,Windsor,Windsor town,43,T1,G4040,735,73450,,A,76415143.00000000000,3777876.00000000000,+41.8710365,-072.6750825,0600000US0900387000,43761.90361070000,80193118.95410000000
1,525,100,09,003,473501,09003473501,4735.01,Census Tract 4735.01,G5020,S,24894762.00000000000,675798.00000000000,+41.8834866,-072.6957829,1400000US09003473501,26955.50303810000,25570652.96550000000,09,003,87000,00212354,0900387000,Windsor,Windsor town,43,T1,G4040,735,73450,,A,76415143.00000000000,3777876.00000000000,+41.8710365,-072.6750825,0600000US0900387000,43761.90361070000,80193118.95410000000
1,526,100,09,003,473601,09003473601,4736.01,Census Tract 4736.01,G5020,S,12483568.00000000000,1228815.00000000000,+41.8759432,-072.6342064,1400000US09003473601,17907.94942690000,13712410.61710000000,09,003,87000,00212354,0900387000,Windsor,Windsor town,43,T1,G4040,735,73450,,A,76415143.00000000000,3777876.00000000000,+41.8710365,-072.6750825,0600000US0900387000,43761.90361070000,80193118.95410000000
1,527,100,09,003,473602,09003473602,4736.02,Census Tract 4736.02,G5020,S,3252777.00000000000,78745.00000000000,+41.8665660,-072.6596401,1400000US09003473602,9853.38916624000,3331520.59284000000,09,003,87000,00212354,0900387000,Windsor,Windsor town,43,T1,G4040,735,73450,,A,76415143.00000000000,3777876.00000000000,+41.8710365,-072.6750825,0600000US0900387000,43761.90361070000,80193118.95410000000
1,528,86,09,003,504200,09003504200,5042,Census Tract 5042,G5020,S,1168169.00000000000,0.00000000000,+41.7677281,-072.7066460,1400000US09003504200,5434.68185636000,1168149.88683000000,09,003,37070,00213442,0900337070,Hartford,Hartford town,43,T5,G4040,735,73450,,C,45016243.00000000000,1748078.00000000000,+41.7660453,-072.6833394,0600000US0900337070,33753.14659340000,46763524.56540000000
1,529,86,09,003,504300,09003504300,5043,Census Tract 5043,G5020,S,811000.00000000000,0.00000000000,+41.7526900,-072.7110529,1400000US09003504300,5480.01234652000,810983.58200400000,09,003,37070,00213442,0900337070,Hartford,Hartford town,43,T5,G4040,735,73450,,C,45016243.00000000000,1748078.00000000000,+41.7660453,-072.6833394,0600000US0900337070,33753.14659340000,46763524.56540000000
1,530,86,09,003,504500,09003504500,5045,Census Tract 5045,G5020,S,887173.00000000000,0.00000000000,+41.7415615,-072.6988738,1400000US09003504500,6480.37675253000,887155.24307000000,09,003,37070,00213442,0900337070,Hartford,Hartford town,43,T5,G4040,735,73450,,C,45016243.00000000000,1748078.00000000000,+41.7660453,-072.6833394,0600000US0900337070,33753.14659340000,46763524.56540000000
1,531,86,09,003,504800,09003504800,5048,Census Tract 5048,G5020,S,1491699.00000000000,10385.00000000000,+41.7310126,-072.6979820,1400000US09003504800,5757.81164596000,1502050.39577000000,09,003,37070,00213442,0900337070,Hartford,Hartford town,43,T5,G4040,735,73450,,C,45016243.00000000000,1748078.00000000000,+41.7660453,-072.6833394,0600000US0900337070,33753.14659340000,46763524.56540000000
1,532,86,09,003,504900,09003504900,5049,Census Tract 5049,G5020,S,1557192.00000000000,0.00000000000,+41.7489935,-072.7034357,1400000US09003504900,6225.98578223000,1557159.07583000000,09,003,37070,00213442,0900337070,Hartford,Hartford town,43,T5,G4040,735,73450,,C,45016243.00000000000,1748078.00000000000,+41.7660453,-072.6833394,0600000US0900337070,33753.14659340000,46763524.56540000000
1,533,87,09,003,330100,09003330100,3301,Census Tract 3301,G5020,S,85675124.00000000000,3931959.00000000000,+42.0012054,-072.9540266,1400000US09003330100,39518.33165840000,89610110.63020000000,09,003,37140,00213443,0900337140,Hartland,Hartland town,43,T1,G4040,735,73450,,A,85675124.00000000000,3931959.00000000000,+42.0012054,-072.9540266,0600000US0900337140,39518.33165840000,89610110.63020000000
1,534,100,09,003,473700,09003473700,4737,Census Tract 4737,G5020,S,7146046.00000000000,877924.00000000000,+41.8354760,-072.6482211,1400000US09003473700,13402.65210240000,8023916.48344000000,09,003,87000,00212354,0900387000,Windsor,Windsor town,43,T1,G4040,735,73450,,A,76415143.00000000000,3777876.00000000000,+41.8710365,-072.6750825,0600000US0900387000,43761.90361070000,80193118.95410000000
1,535,100,09,003,473800,09003473800,4738,Census Tract 4738,G5020,S,1887347.00000000000,174726.00000000000,+41.8105319,-072.6554038,1400000US09003473800,7165.42718190000,2062053.63977000000,09,003,87000,00212354,0900387000,Windsor,Windsor town,43,T1,G4040,735,73450,,A,76415143.00000000000,3777876.00000000000,+41.8710365,-072.6750825,0600000US0900387000,43761.90361070000,80193118.95410000000
1,536,101,09,003,476100,09003476100,4761,Census Tract 4761,G5020,S,6348243.00000000000,885163.00000000000,+41.9369504,-072.6283238,1400000US09003476100,18111.85328690000,7233503.89618000000,09,003,87070,00212355,0900387070,Windsor Locks,Windsor Locks town,43,T1,G4040,790,78100,,A,23370990.00000000000,885163.00000000000,+41.9277901,-072.6516158,0600000US0900387070,21155.80783740000,24256471.72080000000
1,537,101,09,003,476200,09003476200,4762,Census Tract 4762,G5020,S,3985526.00000000000,0.00000000000,+41.9325505,-072.6518621,1400000US09003476200,8672.70165914000,3985585.11537000000,09,003,87070,00212355,0900387070,Windsor Locks,Windsor Locks town,43,T1,G4040,790,78100,,A,23370990.00000000000,885163.00000000000,+41.9277901,-072.6516158,0600000US0900387070,21155.80783740000,24256471.72080000000
1,538,83,09,003,460204,09003460204,4602.04,Census Tract 4602.04,G5020,S,17592337.00000000000,146845.00000000000,+41.7130843,-072.8706739,1400000US09003460204,19635.60794880000,17738756.75180000000,09,003,27600,00213430,0900327600,Farmington,Farmington town,43,T1,G4040,735,73450,,A,72561923.00000000000,1978091.00000000000,+41.7304216,-072.8430509,0600000US0900327600,40465.07132260000,74538367.17650000000
1,539,76,09,003,405402,09003405402,4054.02,Census Tract 4054.02,G5020,S,4562760.00000000000,34614.00000000000,+41.6594526,-072.9134454,1400000US09003405402,10669.05405740000,4597240.94028000000,09,003,08490,00213398,0900308490,Bristol,Bristol town,43,T5,G4040,735,73450,,C,68404013.00000000000,1046767.00000000000,+41.6815776,-072.9407487,0600000US0900308490,34538.85796390000,69448921.12000000000
1,540,76,09,003,405401,09003405401,4054.01,Census Tract 4054.01,G5020,S,3805567.00000000000,9932.00000000000,+41.6593482,-072.8926364,1400000US09003405401,10971.60276810000,3815388.11062000000,09,003,08490,00213398,0900308490,Bristol,Bristol town,43,T5,G4040,735,73450,,C,68404013.00000000000,1046767.00000000000,+41.6815776,-072.9407487,0600000US0900308490,34538.85796390000,69448921.12000000000
